source,station,comp,lat,lon,dist,max_amp,max_amp_anti,max_amp_causal,snr,snr_anticausal,snr_causal,noise,noise_anticausal,noise_causal
SVD,NO.B4080,NE,33.95363,-117.64605,53.35817678572025,1.4451222950793823e-11,1.4451222950793823e-11,7.29360197092072e-12,6.3093161935732756,5.6807186512975125,3.795621897567965,2.509389416892692e-10,2.0841420119320354e-10,1.397636333139966e-10
SVD,NO.B4081,NE,33.95088,-117.64589,53.4426636963161,1.7699991676991848e-11,1.7699991676991848e-11,8.105264488152067e-12,7.698084322529328,6.612450511375817,4.757444555500608,2.519046298017692e-10,2.1933164857721933e-10,1.2389338339058124e-10
SVD,NO.B4082,NE,33.94849,-117.64709,53.63426252542081,1.2566379345440305e-11,1.2566379345440305e-11,1.1436177007659986e-11,4.767093968588332,4.201987631101728,5.442344748127656,2.8880288530711914e-10,2.450833236352088e-10,1.5277850319215905e-10
SVD,NO.B4083,NE,33.94543,-117.64702,53.74087561764468,1.8995200809192824e-11,1.8995200809192824e-11,7.519799510857385e-12,6.730000797734691,5.90492446866927,3.383435008068971,3.09225447512763e-10,2.6366336723597114e-10,1.6156115302651798e-10
SVD,NO.B4084,NE,33.94323,-117.64642,53.770913766538435,1.644896822366636e-11,1.644896822366636e-11,8.813832725630337e-12,5.928222340564557,5.2103591833815734,4.015696317967703,3.039901454048266e-10,2.5875635231130524e-10,1.595467287091632e-10
SVD,NO.B4085,NE,33.94021,-117.64714,53.947969019434964,2.488088010229065e-11,2.488088010229065e-11,7.1298051311823005e-12,7.3878897139319495,6.25896541221138,2.9944311507916543,3.689696967040649e-10,3.2587258331555227e-10,1.730482491362975e-10
SVD,NO.B4086,NE,33.93687,-117.6467,54.03856762051147,1.6410014629316315e-11,1.6410014629316315e-11,1.1486136417129377e-11,5.639636063940341,4.916907249610156,5.102933266396048,3.1878950938991473e-10,2.736340529499714e-10,1.6355780740531706e-10
SVD,NO.B4087,NE,33.9345,-117.6471,54.16588066690189,1.0916240843598516e-11,1.0916240843598516e-11,8.276073125544138e-12,4.661571987512678,4.178876130185041,4.257724978248653,2.5655824805536543e-10,2.1418809082732246e-10,1.4122887945808075e-10
SVD,NO.B4088,NE,33.93237,-117.65187,54.66206418253586,1.5323592015506157e-11,1.5323592015506157e-11,9.665544846569384e-12,5.531605159167682,4.8658946593734695,4.406443524018742,3.034974390881263e-10,2.5834988545944185e-10,1.5926717243721069e-10
SVD,NO.B4089,NE,33.92878,-117.65048,54.68523785747992,2.0383137123754094e-11,2.0383137123754094e-11,8.488531151815863e-12,6.467279075783963,5.713984313610219,3.362891044262648,3.4529848924678493e-10,2.9264418164431335e-10,1.832769206033378e-10
SVD,NO.B4090,NE,33.9268,-117.65257,54.94518363708552,1.663169743044198e-11,1.663169743044198e-11,1.0151896012974101e-11,5.437425606539475,4.88909537524945,3.9744424136276977,3.351111333611289e-10,2.7915702031404373e-10,1.8539371540579495e-10
SVD,NO.B4091,NE,33.92513,-117.65179,54.94605747654898,1.8245462335238536e-11,1.8245462335238536e-11,6.828827659419344e-12,4.443728894653212,4.222854123945562,1.790360566561532,4.498339520645556e-10,3.545564828140283e-10,2.7683981817029605e-10
SVD,NO.B4092,NE,33.9221,-117.65205,55.093123099596355,1.1242500642915405e-11,1.1242500642915405e-11,4.62771120710487e-12,4.598962337160961,4.313941938118184,2.0834971406777427,2.678239823129391e-10,2.1389312999414954e-10,1.6118130922432472e-10
SVD,NO.B4093,NE,33.9186,-117.65212,55.245368012788596,1.3278181993650061e-11,1.3278181993650061e-11,8.279173302220289e-12,3.2558614130341716,3.178634377197428,2.0969577746392645,4.4680502438827925e-10,3.428973924895643e-10,2.86454373404332e-10
SVD,NO.B4094,NE,33.9163,-117.65136,55.277844866807385,1.0418860751057892e-11,1.0418860751057892e-11,8.890747444006375e-12,4.452276129402031,4.135438162421792,4.256956036326548,2.5637959802307905e-10,2.0680740125662746e-10,1.515295254000219e-10
SVD,NO.B4095,NE,33.91415,-117.64978,55.23522717250342,1.182131316141616e-11,1.182131316141616e-11,8.036569083809732e-12,3.8945653539303198,3.706977270519271,2.8428469973865567,3.3254592590009917e-10,2.617456910521909e-10,2.0512431852017277e-10
SVD,NO.B4096,NE,33.91019,-117.6489,55.3326946961547,1.651795961613595e-11,1.651795961613595e-11,1.035947863326177e-11,4.963567980342193,4.5137756619679275,3.6377741465552473,3.6459217877320933e-10,3.0040985539445206e-10,2.0659471339915803e-10
SVD,NO.B4003,NN,34.15833,-117.64694,50.94038226570433,2.0790694971250676e-11,2.0790694971250676e-11,8.724455022491262e-12,7.541304057088649,6.474472120847603,4.257685028780101,3.0204497940956854e-10,2.624593806670416e-10,1.494865983504863e-10
SVD,NO.B4004,NN,34.15667,-117.64889,51.09920551084327,1.4427543975749172e-11,1.4427543975749172e-11,7.641784791254525e-12,5.050613125554832,4.701950568660064,2.977896458094164,3.129662211208185e-10,2.508270672872364e-10,1.871727487609488e-10
SVD,NO.B4005,NN,34.15361,-117.64806,50.98808338662818,2.627976953644468e-11,2.627976953644468e-11,7.663513822471515e-12,7.332686923954128,6.163431730480903,3.0908962397383015,3.926490279564989e-10,3.4851582135029345e-10,1.8085900979413157e-10
SVD,NO.B4006,NN,34.15083,-117.64778,50.93250097838753,2.4124035212320415e-11,2.4124035212320415e-11,8.511646171581254e-12,7.312136828826198,6.190806470165639,3.6330179724941543,3.614533323259279e-10,3.184903055437293e-10,1.7091646124402292e-10
SVD,NO.B4007,NN,34.14889,-117.64833,50.96325659734187,2.1974243067401468e-11,2.1974243067401468e-11,9.253653516477499e-12,6.459758877160255,5.397317270394104,4.023065424984081,3.726857190741023e-10,3.3278044077031935e-10,1.6778505130819203e-10
SVD,NO.B4008,NN,34.14583,-117.64694,50.806198531953285,1.9026449331893448e-11,1.9026449331893448e-11,8.904705354098648e-12,6.806352046994732,5.998667901832,3.983012859057779,3.062598111837139e-10,2.5919941676502044e-10,1.6312796907629704e-10
SVD,NO.B4009,NN,34.14333,-117.64806,50.88684646510739,1.1089020868628559e-11,1.1089020868628559e-11,4.392300778563591e-12,4.678941130345686,4.473103885978971,1.9733594022045384,2.5965131314835345e-10,2.0260113568167705e-10,1.6239330109385355e-10
SVD,NO.B4010,NN,34.14083,-117.6475,50.8145456927776,1.8723851555959574e-11,1.8723851555959574e-11,5.348161126976752e-12,6.861516428774119,5.851348982451232,2.693288023689854,2.989660135409725e-10,2.615172314243327e-10,1.4487724086526823e-10
SVD,NO.B4011,NN,34.1375,-117.64833,50.86556069920077,8.209979931404451e-12,8.209979931404451e-12,5.576701500778476e-12,4.85744003020826,4.3765306317429795,3.9177422271619826,1.8517391798716525e-10,1.5330912758621554e-10,1.0385418287902949e-10
SVD,NO.B4012,NN,34.13583,-117.64694,50.72589143224016,1.0024957492588024e-11,1.0024957492588024e-11,3.879584702914287e-12,6.375293824444176,5.557356417250606,3.174797224547505,1.7227698765781848e-10,1.4740272920800278e-10,8.917284283056334e-11
SVD,NO.B4013,NN,34.1325,-117.6475,50.756085999810416,7.784095017999702e-12,7.784095017999702e-12,3.913771615769174e-12,4.407851321179503,4.113454379208683,2.4560991475156193,1.9347555309307912e-10,1.5464123059566346e-10,1.1627071619514397e-10
SVD,NO.B4014,NN,34.13139,-117.6475,50.74956121563467,1.1715325264944582e-11,1.1715325264944582e-11,5.492231141627088e-12,6.0398801652978165,5.491237807856138,3.298261235693913,2.1250619258596203e-10,1.7434412072580197e-10,1.2150312529202273e-10
SVD,NO.B4015,NN,34.12667,-117.6475,50.725144311075105,3.1339919976357134e-11,3.1339919976357134e-11,8.866477455650962e-12,9.397879951976945,7.445212415735794,5.253191510512976,3.6535559194679363e-10,3.43969354774247e-10,1.2316570765834223e-10
SVD,NO.B4016,NN,34.12472,-117.64722,50.69081917029235,2.372126344655025e-11,2.372126344655025e-11,7.450723472592684e-12,7.8700459031112615,6.45914231305509,3.9454697137741235,3.3022170317555614e-10,3.0009337392386727e-10,1.378054431985727e-10
SVD,NO.B4017,NN,34.12167,-117.6475,50.705163075163654,1.2741386530498585e-11,1.2741386530498585e-11,4.380229331617177e-12,6.39089544862209,5.874706574091392,2.5035295709917946,2.1842399234588016e-10,1.7722350237953342e-10,1.2767486297875803e-10
SVD,NO.B4018,NN,34.11833,-117.6475,50.69519169734854,8.020579999279673e-12,8.020579999279673e-12,7.599394269712683e-12,3.9067124345774884,3.680890169698906,4.034855106269056,2.24926076977307e-10,1.7805077492820663e-10,1.3743966549677908e-10
SVD,NO.B4019,NN,34.11611,-117.64833,50.7666229233644,1.6895544264237115e-11,1.6895544264237115e-11,4.7641534892631925e-12,7.185011264534359,6.277795488201939,2.5909753964329525,2.5762599424203674e-10,2.199328045834062e-10,1.3416674095048746e-10
SVD,NO.B4020,NN,34.11389,-117.64611,50.55789473026995,9.367171295819506e-12,9.367171295819506e-12,4.457229415935067e-12,4.932061989522502,4.550123179741112,2.6556274085346123,2.0807744400483856e-10,1.6819517288431093e-10,1.2250145518320785e-10
SVD,NO.B4021,NN,34.11194,-117.64722,50.657823959675774,2.0888506319385755e-11,2.0888506319385755e-11,7.511611445017363e-12,7.1914250032949365,5.902810977933949,4.124488554056218,3.1822736651311206e-10,2.8913969478574676e-10,1.3291686761685177e-10
SVD,NO.B4022,NN,34.10944,-117.6475,50.681840785958826,1.839056093741006e-11,1.839056093741006e-11,6.3400107356446405e-12,7.069499028510759,6.13957707808973,3.1688237028774373,2.8500423428569955e-10,2.4476532071703315e-10,1.460046277864706e-10
SVD,NO.B4023,NN,34.10583,-117.64722,50.65606068071183,1.0083475780173128e-11,1.0083475780173128e-11,6.708931010834603e-12,3.9789958106006305,3.7207948038079968,2.9232466415586513,2.776397880285432e-10,2.2142885852324197e-10,1.6749063409524874e-10
SVD,NO.B4024,NN,34.10333,-117.6475,50.68378847939806,1.3704447732188228e-11,1.3704447732188228e-11,5.496111160938299e-12,6.1074795318383455,5.518365813618231,2.8904041903218443,2.4583541044904857e-10,2.029299189087647e-10,1.387605745243741e-10
SVD,NO.B4025,NN,34.10139,-117.64722,50.66046789960348,1.0322401036940789e-11,1.0322401036940789e-11,3.5862450455991887e-12,5.0354752701148096,4.608024194284296,2.0109182216909085,2.2458747533931227e-10,1.8303097529105967e-10,1.3015066716421284e-10
SVD,NO.B4027,NN,34.09583,-117.64611,50.57033971612768,1.9198183216554427e-11,1.9198183216554427e-11,7.791334886763065e-12,7.031144856274682,5.947919058447924,4.026597878700797,2.991431194631564e-10,2.6370720379568854e-10,1.4122718077058477e-10
SVD,NO.B4029,NN,34.08917,-117.64722,50.6973060988034,1.2911232210104957e-11,1.2911232210104957e-11,6.080871884392283e-12,6.689113935157576,5.799416083141753,4.1158093311696335,2.1146785914887874e-10,1.8191951848733234e-10,1.0781439721274316e-10
SVD,NO.B4030,NN,34.08639,-117.64694,50.684928520303096,8.850295218945683e-12,8.850295218945683e-12,2.912548351778174e-12,5.369771656994669,5.162530232561153,1.865327031771665,1.805705407457208e-10,1.40083143995362e-10,1.1394047987250491e-10
SVD,NO.B4031,NN,34.08417,-117.64694,50.697007068059364,1.8194370530039494e-11,1.8194370530039494e-11,5.312213165367673e-12,8.430576879240608,6.926422846025731,3.9093439181978233,2.3644202044457733e-10,2.1464439559590898e-10,9.915953041024776e-11
SVD,NO.B4032,NN,34.08139,-117.64722,50.73961483690526,1.9840862597819665e-11,1.9840862597819665e-11,5.421166564999316e-12,9.069559941282707,7.378290788354962,4.1345759804589175,2.396734059973593e-10,2.1975065299546762e-10,9.567127076840054e-11
SVD,NO.B4033,NN,34.07889,-117.64667,50.70565393159691,1.990710186525986e-11,1.990710186525986e-11,6.194321885322366e-12,8.2738720181325,6.799516819718962,4.083636453853697,2.6359932738697684e-10,2.392330112484354e-10,1.1068952853758392e-10
SVD,NO.B4034,NN,34.07611,-117.64778,50.82822956565644,1.8595502852036718e-11,1.8595502852036718e-11,7.394160701693154e-12,7.229920795982402,5.959198488642406,4.500661179317201,2.817859212475372e-10,2.550210137012744e-10,1.1986487385425995e-10
SVD,NO.B4035,NN,34.07306,-117.64722,50.80112892855677,1.5108688916893997e-11,1.5108688916893997e-11,5.422344846252128e-12,7.045809653678293,5.8858513606932314,3.7402067750152,2.349328718529467e-10,2.0976995086252715e-10,1.0578290028263573e-10
SVD,NO.B4036,NN,34.07139,-117.6475,50.84123894073552,1.3385599043269647e-11,1.3385599043269647e-11,6.447178787292973e-12,6.960495711254542,5.959690886576758,4.547981180249816,2.1068959187444421e-10,1.835565206891267e-10,1.0342682358422339e-10
SVD,NO.B4037,NN,34.06806,-117.64806,50.92333230054562,1.7049132240764403e-11,1.7049132240764403e-11,7.090782005807593e-12,7.276328901470173,5.983804781692249,4.788640471747692,2.56705316056785e-10,2.3286989169843575e-10,1.0802422335834068e-10
SVD,NO.B4038,NN,34.06611,-117.64583,50.73745542770537,1.220133161248507e-11,1.220133161248507e-11,5.426059879150136e-12,5.794918155496913,5.0557153542929365,3.3085159018116532,2.3067841292949418e-10,1.9720501186732902e-10,1.1967753960571234e-10
SVD,NO.B4039,NN,34.06167,-117.64694,50.88654856848827,8.639377930755706e-12,8.639377930755706e-12,5.5297164224506644e-12,4.565263459493992,4.174892512170296,3.3638601216204833,2.0732994070531557e-10,1.6911919682157458e-10,1.19934988970255e-10
SVD,NO.B4040,NN,34.05889,-117.64722,50.9441135201888,9.853392081858916e-12,9.853392081858916e-12,4.083762702311204e-12,4.80202566515014,4.319024158201122,2.372401132636829,2.2480576593776207e-10,1.8646179880009506e-10,1.2557718736735875e-10
SVD,NO.B4041,NN,34.05806,-117.64694,50.928280773836725,1.0230565881874563e-11,1.0230565881874563e-11,4.239159926160708e-12,6.561805853360104,5.780822244194171,3.4036740863849975,1.708132875177844e-10,1.4464330253261041e-10,9.085975030283223e-11
SVD,NO.B4042,NN,34.05611,-117.64667,50.92734821189658,1.150925517757194e-11,1.150925517757194e-11,5.179965078179211e-12,6.929153213246575,6.162168939756543,3.8148520237886423,1.819761641224427e-10,1.526522241367943e-10,9.905868349018232e-11
SVD,NO.B4043,NN,34.05139,-117.6475,51.064882359678606,1.2471869695232428e-11,1.2471869695232428e-11,4.949876743497378e-12,6.215873047297485,5.362624331995992,3.271320228742609,2.198240665017081e-10,1.901113929152726e-10,1.1036429901540733e-10
SVD,NO.B4044,NN,34.04944,-117.64722,51.066144177125054,1.0499601939904445e-11,1.0499601939904445e-11,5.283786698948918e-12,6.058721402997134,5.273374603178323,3.942051720525988,1.8986171836400424e-10,1.627562972381034e-10,9.776430744128763e-11
SVD,NO.B4046,NN,34.04389,-117.64694,51.12208555198976,1.0253463825327548e-11,1.0253463825327548e-11,4.747382177454085e-12,6.30965389848091,5.309850790208448,4.205777914635357,1.7803702014749238e-10,1.578607598978811e-10,8.23235144260869e-11
SVD,NO.B4047,NN,34.04222,-117.6475,51.19924609318663,9.894382007881595e-12,9.894382007881595e-12,3.660616298145365e-12,6.553470411142211,5.708331885275536,3.1288954351262794,1.6541156887318114e-10,1.4170971512684878e-10,8.531907029354285e-11
SVD,NO.B4048,NN,34.03972,-117.64722,51.21374509484577,9.857728297378026e-12,9.857728297378026e-12,2.7511398541358678e-12,6.920599891133599,6.006624329202702,2.5175084412825126,1.5605534614039575e-10,1.3417298265856736e-10,7.969241986225865e-11
SVD,NO.B4049,NN,34.03667,-117.6475,51.29019624538289,9.040902175884366e-12,9.040902175884366e-12,2.5068064819353758e-12,7.31051072468962,6.133726370043917,2.952099043847195,1.3549075945933548e-10,1.205147075312055e-10,6.191890799695605e-11
SVD,NO.B4050,NN,34.03361,-117.64722,51.317905650084725,3.2861205292389303e-12,3.2861205292389303e-12,2.4709065299436563e-12,3.183497511852529,3.0816492715370667,2.501494340863096,1.1308996633511134e-10,8.718701353846211e-11,7.202614217019152e-11
SVD,NO.B4051,NN,34.02833,-117.64778,51.465898118553234,3.858396826219213e-12,3.858396826219213e-12,3.665332698640435e-12,2.828898973397837,2.835929740876419,2.678809307304501,1.4942910637728487e-10,1.112585621582757e-10,9.975264497338915e-11
SVD,NO.B4052,NN,34.02806,-117.64667,51.370040266017305,3.6767330906010835e-12,3.6767330906010835e-12,2.202418463311551e-12,2.841574193753656,2.8336059665466546,1.7080507264755256,1.417584737068073e-10,1.0609768489987654e-10,9.40146059214742e-11
SVD,NO.B4053,NN,34.02611,-117.6475,51.48313543855194,6.403465698244912e-12,6.403465698244912e-12,2.9347015767511843e-12,5.384196851439235,4.746251072644496,3.086289291044422,1.3029928864202325e-10,1.1032737471061509e-10,6.932369731975367e-11
SVD,NO.B4054,NN,34.02278,-117.6475,51.5493473452858,1.1318663774954768e-11,1.1318663774954768e-11,5.075979088873476e-12,8.052473844942902,7.014841840378802,4.660840537998941,1.5399878885283095e-10,1.3195703713658367e-10,7.939122947954067e-11
SVD,NO.B4055,NN,34.02361,-117.6475,51.53260433351618,1.0290464691011501e-11,1.0290464691011501e-11,4.031332213736772e-12,7.126608153393115,6.477152489142768,3.256203400394736,1.581965517018e-10,1.299270146541369e-10,9.02503176360282e-11
SVD,NO.B4056,NN,34.0175,-117.64583,51.508249783179174,1.1580040777740514e-11,1.1580040777740514e-11,5.6229940245547066e-12,7.360940742517252,6.39128427122562,4.655992659794738,1.7235491221036728e-10,1.481743666005152e-10,8.803733779243632e-11
SVD,NO.B4057,NN,34.01694,-117.65056,51.94889153894544,1.267493823028982e-11,1.267493823028982e-11,5.138426783261468e-12,4.346032496746914,4.205081912204966,1.8426807498278952,3.1952025598738135e-10,2.4661216923041374e-10,2.0316405187363111e-10
SVD,NO.B4058,NN,34.01194,-117.64917,51.933538828859014,1.696802850647301e-11,1.696802850647301e-11,8.259521714894832e-12,5.605679623175322,5.452985884673099,2.831680334717713,3.316255862983261e-10,2.5457140118722593e-10,2.125298359884583e-10
SVD,NO.B4059,NN,34.00987,-117.65063,52.11289062951462,2.353432948270927e-11,2.353432948270927e-11,1.982830869589297e-11,2.584708391966801,2.5685613844109505,2.1950167341755864,9.975527511986868e-10,7.497569027732619e-10,6.580091778751378e-10
SVD,NO.B4060,NN,34.00731,-117.65053,52.163741486029565,9.104677213373442e-12,9.104677213373442e-12,8.602905476024637e-12,2.7309735303061253,2.688916298126955,2.633142572372857,3.652518919573305e-10,2.770945280168064e-10,2.3796547464191673e-10
SVD,NO.B4061,NN,34.00491,-117.64701,51.903942699854845,1.5529806592270057e-11,1.5529806592270057e-11,6.608066836595545e-12,4.489087510813151,4.279017926139827,2.0439395368469455,3.7901196603299264e-10,2.969152901258841e-10,2.355660860261011e-10
SVD,NO.B4062,NN,34.00186,-117.64574,51.86501573380753,1.0278729425879214e-11,1.0278729425879214e-11,4.70800452693194e-12,8.095998378036786,6.982916015791249,4.927973931766323,1.3909606463546948e-10,1.204239995096144e-10,6.961160491744963e-11
SVD,NO.B4063,NN,33.99902,-117.64553,51.91835058710781,1.33146132885382e-11,1.33146132885382e-11,7.831499721428117e-12,7.105595135983478,5.931959273348254,6.216623701908865,2.0529333254768759e-10,1.8362934027380833e-10,9.17911639491588e-11
SVD,NO.B4064,NN,33.99766,-117.64634,52.02632367085098,1.3034962701486508e-11,1.3034962701486508e-11,9.573765256929183e-12,4.415855971379197,4.105686929252465,3.6207458896791986,3.2340206873163093e-10,2.597776930112498e-10,1.9262514963953021e-10
SVD,NO.B4065,NN,33.99396,-117.64552,52.050624649461724,7.460860368606888e-12,5.937296935559945e-12,7.460860368606888e-12,2.5624533465316532,2.049854696850979,2.545593116884164,3.189908169338245e-10,2.3699641952099163e-10,2.1351308723902356e-10
SVD,NO.B4066,NN,33.99234,-117.64534,52.07834571344927,6.6274273207840634e-12,6.6274273207840634e-12,5.087629940464317e-12,3.8073441829436727,3.591671893657887,3.1811950567119354,1.9070762120908662e-10,1.509821919028916e-10,1.165065428009383e-10
SVD,NO.B4067,NN,33.98776,-117.65055,52.67112219098593,1.3307191797762972e-11,1.0867574515668962e-11,1.3307191797762972e-11,2.6077391527670803,2.148793861839056,2.578742800833515,5.590717846312913e-10,4.140690124539104e-10,3.7564359876917956e-10
SVD,NO.B4068,NN,33.98559,-117.65055,52.73243953147853,2.606674614726545e-11,1.5009288724337458e-11,2.606674614726545e-11,2.9588396031104582,1.6750381571186412,3.025366415312564,9.651852335355783e-10,7.336735975800951e-10,6.271408033679596e-10
SVD,NO.B4069,NN,33.98286,-117.64759,52.547143367650506,1.599411390067184e-11,1.599411390067184e-11,1.2746199208920483e-11,2.4286874555099125,2.4525255593770794,1.912073354767118,7.214952238040038e-10,5.338866391799893e-10,4.853044554473876e-10
SVD,NO.B4070,NN,33.98087,-117.64755,52.60218064873818,1.654208656306954e-11,1.654208656306954e-11,4.989287882543728e-12,5.9412856527762905,5.614999055042837,1.944852054129146,3.0503874864836163e-10,2.4118118760150515e-10,1.8676261115139165e-10
SVD,NO.B4071,NN,33.97757,-117.65032,52.94748617630664,2.040639922575868e-11,1.541347993765744e-11,2.040639922575868e-11,3.216328461011632,2.3780862805384864,3.308679843995549,6.951057724188243e-10,5.3080817736768e-10,4.4879250627608734e-10
SVD,NO.B4072,NN,33.97512,-117.65031,53.02133381293632,1.1285013099911903e-11,1.1285013099911903e-11,1.0516928381701091e-11,2.205107173612751,2.2088698664933677,2.0504336158097134,5.606838687929519e-10,4.1843993769384806e-10,3.7319488108413373e-10
SVD,NO.B4073,NN,33.97203,-117.6503,53.11653991831838,2.2399065152720616e-11,1.2361477127228275e-11,2.2399065152720616e-11,3.154031213998021,1.7331202198146485,3.171233738274667,7.780527515381205e-10,5.842123095296687e-10,5.138696931811125e-10
SVD,NO.B4074,NN,33.96962,-117.65028,53.191129340823146,1.2027089830977822e-11,1.2027089830977822e-11,8.473712920494245e-12,2.297012602399078,2.308260073804667,1.6083323859187695,5.736435045218419e-10,4.268124710503656e-10,3.8327272905332216e-10
SVD,NO.B4075,NN,33.96771,-117.64753,53.009466742147005,7.800768734107808e-12,7.800768734107808e-12,5.869389415996609e-12,3.0431566646165007,3.005603616191572,2.326864228492814,2.8083937501347854e-10,2.1257056885287697e-10,1.835333970031763e-10
SVD,NO.B4076,NN,33.96525,-117.64742,53.080330799733716,1.1968800093377984e-11,1.1968800093377984e-11,5.641150353950419e-12,7.209850438261932,6.323107007585736,4.316591816897822,1.8187426318844937e-10,1.550436112089213e-10,9.507747490146236e-11
SVD,NO.B4077,NN,33.9614,-117.64745,53.21165278274662,1.1645907030189177e-11,1.1645907030189177e-11,1.0146976679273324e-11,3.798791030560037,3.7212446757556124,3.4015852066820442,3.3587131098936343e-10,2.5635784849539674e-10,2.170027443617359e-10
SVD,NO.B4079,NN,33.95631,-117.64664,53.315473779719404,1.9450584567525273e-11,1.9450584567525273e-11,1.1279992955474667e-11,7.329811299446395,6.3753309296712635,5.5254912620550725,2.907266448116313e-10,2.4995159318554223e-10,1.4847957121246566e-10
SVD,NO.B4080,NN,33.95363,-117.64605,53.35817678572025,1.8551945541251447e-11,1.8551945541251447e-11,8.635735409419672e-12,6.804647095821709,6.156537167575918,3.735558189267229,2.9869571132636827e-10,2.468760323232637e-10,1.6814087138196936e-10
SVD,NO.B4081,NN,33.95088,-117.64589,53.4426636963161,1.626128464480683e-11,1.626128464480683e-11,1.223778465212002e-11,6.381933403341074,5.63865615206145,5.987709624309433,2.7915656484877975e-10,2.363034916477737e-10,1.4862384577597735e-10
SVD,NO.B4082,NN,33.94849,-117.64709,53.63426252542081,1.2029701375669141e-11,1.2029701375669141e-11,9.450960848036243e-12,4.561702912347358,4.4124698364145,3.7511233731132836,2.889175776480312e-10,2.2342385487863857e-10,1.831806423866212e-10
SVD,NO.B4083,NN,33.94543,-117.64702,53.74087561764468,2.1202900817276006e-11,2.1202900817276006e-11,1.1577374328236794e-11,7.531738744810982,6.58726742792535,5.267838919850497,3.0842221865197604e-10,2.638219470281434e-10,1.5975683154246283e-10
SVD,NO.B4084,NN,33.94323,-117.64642,53.770913766538435,1.838657709312977e-11,1.838657709312977e-11,1.1123958974619875e-11,7.146997016211135,6.234307525982801,5.5790336508250125,2.8185330913091734e-10,2.4173157190384646e-10,1.4493838350466015e-10
SVD,NO.B4085,NN,33.94021,-117.64714,53.947969019434964,2.7476518658782322e-11,2.7476518658782322e-11,1.5138157165077644e-11,8.736832166591276,7.349383644701344,6.988004449628083,3.4455089889619746e-10,3.064755508345087e-10,1.5744223915729272e-10
SVD,NO.B4086,NN,33.93687,-117.6467,54.03856762051147,2.5833723917926452e-11,2.5833723917926452e-11,9.44447022610897e-12,8.619837996319669,7.40130731870384,4.26287899951956,3.283487012941526e-10,2.8617325409421425e-10,1.6098987012444273e-10
SVD,NO.B4087,NN,33.9345,-117.6471,54.16588066690189,1.970208005140301e-11,1.970208005140301e-11,8.490146873329003e-12,7.844627505491071,6.977778585078268,4.148155024984808,2.7515969928397516e-10,2.3151374288669857e-10,1.487085974805736e-10
SVD,NO.B4088,NN,33.93237,-117.65187,54.66206418253586,2.4222480162490078e-11,2.4222480162490078e-11,8.989001789603706e-12,8.392081096230816,7.354683254023233,3.972302236947125,3.1622348193226466e-10,2.7018563106644224e-10,1.64307684819042e-10
SVD,NO.B4089,NN,33.92878,-117.65048,54.68523785747992,2.04939240989061e-11,2.04939240989061e-11,8.153644385819876e-12,7.003331458298725,6.22181365148736,3.4314051621060675,3.2060160462297405e-10,2.7021906585711715e-10,1.725312879860716e-10
SVD,NO.B4090,NN,33.9268,-117.65257,54.94518363708552,1.9595440106141306e-11,1.9595440106141306e-11,9.150572765252587e-12,6.898632137433613,6.1967824922286505,3.866381325363172,3.1119888216110116e-10,2.5949410840688065e-10,1.7177762357314466e-10
SVD,NO.B4091,NN,33.92513,-117.65179,54.94605747654898,1.5018769155346465e-11,1.5018769155346465e-11,1.3024748378405547e-11,3.395409208840707,3.293447719499131,3.070272437703722,4.84604158388442e-10,3.74214110676649e-10,3.0790418915281877e-10
SVD,NO.B4092,NN,33.9221,-117.65205,55.093123099596355,1.2703615532903877e-11,1.2703615532903877e-11,7.158822731218064e-12,5.668499266850357,5.171110555223842,3.7076524075377812,2.455303370087971e-10,2.0162514856912988e-10,1.4011583014110071e-10
SVD,NO.B4093,NN,33.9186,-117.65212,55.245368012788596,7.781469128356987e-12,7.781469128356987e-12,7.746563841558549e-12,3.617986047159875,3.325178736784068,4.118432228241076,2.356349012758065e-10,1.9209339444283984e-10,1.3646953693292375e-10
SVD,NO.B4094,NN,33.9163,-117.65136,55.277844866807385,1.288227616865302e-11,1.288227616865302e-11,4.808170433177239e-12,4.654234907371027,4.314591290976887,1.9535329105670334,3.03242011323105e-10,2.45085992289586e-10,1.7857372095219153e-10
SVD,NO.B4095,NN,33.91415,-117.64978,55.23522717250342,1.3963146079341944e-11,1.3963146079341944e-11,1.0081998953906166e-11,4.330481798672854,4.11683553667475,3.3640298802565645,3.532589687139624e-10,2.7839094991598735e-10,2.1746350954062728e-10
SVD,NO.B4096,NN,33.91019,-117.6489,55.3326946961547,1.1973830324392625e-11,1.1973830324392625e-11,9.767011721814856e-12,4.080922974272644,3.8325290041993365,3.6563965571401567,3.214547040339919e-10,2.5647542074640037e-10,1.9378721655088146e-10
SVD,NO.B4003,NZ,34.15833,-117.64694,50.94038226570433,2.7863486691888852e-11,2.7863486691888852e-11,7.601736892695343e-12,8.2757707257801,6.802325703794889,3.581117226915599,3.6886879244996864e-10,3.3478674705738674e-10,1.5486129289861747e-10
SVD,NO.B4004,NZ,34.15667,-117.64889,51.09920551084327,2.7947302120241815e-11,2.7947302120241815e-11,9.517808919922328e-12,8.699192613617914,7.1043902427395595,4.851238841664053,3.5197016880870824e-10,3.215646921526963e-10,1.431053754824473e-10
